"TIMESTAMP","RECORD","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)","sensorParms(11)"
"TS","RN","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-10-28 23:56:02",2774,7.735,29.67,44.27,0.02,0,96.53,-0.53,-0.53,2.913,7.87,22.48
"2020-10-29 02:56:02",2775,7.739,29.68,44.28,0.02,0,96.36,-0.53,-0.53,2.925,7.87,22.51
"2020-10-29 03:56:02",2776,7.737,29.67,44.27,0.02,0,96.51,-0.51,-0.51,2.935,7.85,22.44
"2020-10-29 04:56:02",2777,7.733,29.66,44.25,0.02,0,96.55,-0.53,-0.53,2.953,7.84,22.4
"2020-10-29 05:56:02",2778,7.73,29.67,44.27,0.02,0,96.56,-0.54,-0.54,2.967,7.85,22.43
"2020-10-29 06:56:02",2779,7.729,29.66,44.26,0.02,0,96.57,-0.55,-0.55,2.98,7.85,22.44
"2020-10-29 07:56:02",2780,7.719,29.66,44.27,0.02,0,96.52,-0.56,-0.56,2.993,7.87,22.48
"2020-10-29 08:56:02",2781,7.721,29.66,44.27,0.02,0,96.53,-0.52,-0.52,3.005,7.87,22.49
"2020-10-29 09:56:02",2782,7.717,29.65,44.27,0.02,0,96.56,-0.56,-0.56,3.013,7.85,22.44
"2020-10-29 10:56:02",2783,7.723,29.66,44.27,0.02,0,96.58,-0.53,-0.53,3.028,7.85,22.43
"2020-10-29 11:56:02",2784,7.727,29.67,44.27,0.02,0,96.61,-0.57,-0.57,3.037,7.86,22.46
"2020-10-29 14:56:02",2785,7.734,29.67,44.27,0.02,0,96.48,-0.54,-0.54,2.927,7.83,22.36
"2020-10-29 15:56:02",2786,7.723,29.66,44.27,0.02,0,96.59,-0.54,-0.54,2.932,7.83,22.36
"2020-10-29 16:56:02",2787,7.717,29.66,44.27,0.02,0,96.61,-0.56,-0.56,2.937,7.81,22.32
"2020-10-29 17:56:02",2788,7.712,29.65,44.27,0.02,0,96.57,-0.53,-0.53,2.942,7.85,22.45
"2020-10-29 18:56:02",2789,7.708,29.65,44.27,0.02,0,96.53,-0.53,-0.53,2.947,7.87,22.5
"2020-10-29 19:56:02",2790,7.702,29.64,44.27,0.02,0,96.54,-0.54,-0.54,2.952,7.87,22.48
"2020-10-29 20:56:02",2791,7.698,29.64,44.27,0.02,0,96.54,-0.57,-0.57,2.958,7.86,22.48
"2020-10-29 21:56:02",2792,7.701,29.65,44.28,0.02,0,96.53,-0.54,-0.54,2.961,7.86,22.45
"2020-10-29 22:56:02",2793,7.696,29.64,44.28,0.02,0,96.5,-0.56,-0.56,2.96,7.86,22.46
"2020-10-29 23:56:02",2794,7.699,29.65,44.28,0.02,0,96.52,-0.55,-0.55,2.96,7.87,22.49
"2020-10-30 02:56:02",2795,7.683,29.64,44.3,0.02,0,96.27,-0.53,-0.53,2.941,7.87,22.48
"2020-10-30 03:56:02",2796,7.671,29.64,44.3,0.02,0,96.45,-0.58,-0.58,2.938,7.87,22.48
"2020-10-30 04:56:02",2797,7.666,29.62,44.29,0.02,0,96.49,-0.55,-0.55,2.932,7.88,22.53
"2020-10-30 05:56:02",2798,7.651,29.62,44.29,0.02,0,96.46,-0.55,-0.55,2.927,7.88,22.52
"2020-10-30 06:56:02",2799,7.647,29.61,44.29,0.02,0,96.47,-0.56,-0.56,2.923,7.88,22.52
"2020-10-30 07:56:02",2800,7.641,29.61,44.29,0.02,0,96.45,-0.53,-0.53,2.916,7.87,22.49
"2020-10-30 08:56:02",2801,7.626,29.6,44.3,0.02,0,96.44,-0.55,-0.55,2.91,7.88,22.53
"2020-10-30 09:56:02",2802,7.622,29.59,44.29,0.02,0,96.52,-0.53,-0.53,2.905,7.87,22.48
"2020-10-30 10:56:02",2803,7.624,29.6,44.3,0.02,0,96.45,-0.54,-0.54,2.899,7.87,22.5
"2020-10-30 11:56:02",2804,7.62,29.59,44.3,0.02,0,96.52,-0.52,-0.52,2.898,7.84,22.41
"2020-10-30 14:56:02",2805,7.629,29.61,44.31,0.02,0,96.4,-0.56,-0.56,2.88,7.84,22.41
"2020-10-30 15:56:02",2806,7.632,29.61,44.3,0.02,0,96.48,-0.55,-0.55,2.89,7.86,22.46
"2020-10-30 16:56:02",2807,7.631,29.6,44.3,0.02,0,96.61,-0.53,-0.53,2.895,7.83,22.38
"2020-10-30 17:56:02",2808,7.627,29.61,44.31,0.02,0,96.57,-0.57,-0.57,2.907,7.85,22.44
"2020-10-30 18:56:02",2809,7.632,29.6,44.3,0.02,0,96.58,-0.56,-0.56,2.937,7.86,22.46
"2020-10-30 19:56:02",2810,7.629,29.61,44.31,0.02,0,96.51,-0.54,-0.54,2.943,7.86,22.45
"2020-10-30 20:56:02",2811,7.619,29.6,44.3,0.02,0,96.62,-0.57,-0.57,2.952,7.87,22.49
"2020-10-30 21:56:02",2812,7.62,29.6,44.31,0.02,0,96.58,-0.57,-0.57,2.962,7.86,22.46
"2020-10-30 22:56:02",2813,7.608,29.59,44.3,0.02,0,96.6,-0.55,-0.55,2.972,7.87,22.49
"2020-10-30 23:56:02",2814,7.613,29.59,44.3,0.02,0,96.58,-0.55,-0.55,2.989,7.86,22.48
"2020-10-31 02:56:02",2815,7.606,29.59,44.31,0.02,0,96.37,-0.56,-0.56,2.954,7.88,22.51
"2020-10-31 03:56:02",2816,7.604,29.59,44.31,0.02,0,96.53,-0.53,-0.53,2.961,7.88,22.53
"2020-10-31 04:56:02",2817,7.612,29.6,44.31,0.02,0,96.56,-0.57,-0.57,2.963,7.87,22.5
"2020-10-31 05:56:02",2818,7.595,29.58,44.32,0.02,0,96.61,-0.58,-0.58,2.961,7.87,22.48
"2020-10-31 06:56:02",2819,7.601,29.58,44.31,0.02,0,96.61,-0.59,-0.59,2.962,7.87,22.48
"2020-10-31 07:56:02",2820,7.597,29.58,44.32,0.02,0,96.56,-0.57,-0.57,2.963,7.87,22.5
"2020-10-31 08:56:02",2821,7.595,29.59,44.32,0.02,0,96.6,-0.56,-0.56,2.962,7.87,22.49
"2020-10-31 09:56:02",2822,7.589,29.58,44.32,0.02,0,96.57,-0.59,-0.59,2.958,7.86,22.46
"2020-10-31 10:56:02",2823,7.591,29.58,44.32,0.02,0,96.53,-0.57,-0.57,2.959,7.86,22.47
"2020-10-31 11:56:02",2824,7.59,29.58,44.32,0.02,0,96.58,-0.49,-0.49,2.945,7.85,22.43
"2020-10-31 14:56:02",2825,7.587,29.59,44.33,0.02,0,96.48,-0.53,-0.53,2.866,7.85,22.42
"2020-10-31 15:56:02",2826,7.589,29.58,44.32,0.02,0,96.57,-0.58,-0.58,2.847,7.85,22.43
"2020-10-31 16:56:02",2827,7.583,29.58,44.32,0.02,0,96.66,-0.58,-0.58,2.822,7.86,22.46
"2020-10-31 17:56:02",2828,7.56,29.56,44.32,0.02,0,96.62,-0.55,-0.55,2.804,7.87,22.48
"2020-10-31 18:56:02",2829,7.574,29.57,44.32,0.02,0,96.65,-0.59,-0.59,2.785,7.85,22.43
"2020-10-31 19:56:02",2830,7.566,29.57,44.33,0.02,0,96.62,-0.58,-0.58,2.769,7.85,22.44
"2020-10-31 20:56:02",2831,7.564,29.57,44.33,0.02,0,96.6,-0.56,-0.56,2.753,7.85,22.44
"2020-10-31 21:56:02",2832,7.567,29.57,44.33,0.02,0,96.65,-0.6,-0.6,2.745,7.86,22.46
"2020-10-31 22:56:02",2833,7.564,29.56,44.33,0.02,0,96.62,-0.57,-0.57,2.738,7.86,22.45
"2020-10-31 23:56:02",2834,7.558,29.56,44.32,0.02,0,96.61,-0.56,-0.56,2.722,7.86,22.46
"2020-11-01 02:56:02",2835,7.565,29.57,44.33,0.02,0,96.38,-0.57,-0.57,3.04,7.87,22.49
"2020-11-01 03:56:02",2836,7.562,29.57,44.33,0.02,0,96.58,-0.59,-0.59,3.051,7.87,22.5
"2020-11-01 04:56:02",2837,7.558,29.56,44.33,0.02,0,96.61,-0.59,-0.59,3.062,7.87,22.5
"2020-11-01 05:56:02",2838,7.555,29.56,44.33,0.02,0,96.65,-0.6,-0.6,3.064,7.87,22.5
"2020-11-01 06:56:02",2839,7.553,29.56,44.33,0.02,0,96.61,-0.59,-0.59,3.057,7.88,22.51
"2020-11-01 07:56:02",2840,7.553,29.56,44.34,0.02,0,96.56,-0.57,-0.57,3.06,7.87,22.5
"2020-11-01 08:56:02",2841,7.547,29.55,44.33,0.02,0,96.61,-0.56,-0.56,3.059,7.87,22.5
"2020-11-01 09:56:02",2842,7.551,29.56,44.33,0.02,0,96.59,-0.57,-0.57,3.058,7.87,22.5
"2020-11-01 10:56:02",2843,7.554,29.56,44.34,0.02,0,96.62,-0.6,-0.6,3.051,7.86,22.46
"2020-11-01 11:56:02",2844,7.557,29.57,44.34,0.02,0,96.64,-0.57,-0.57,3.044,7.84,22.4
"2020-11-01 14:56:02",2845,7.558,29.57,44.34,0.02,0,96.51,-0.56,-0.56,2.919,7.84,22.41
"2020-11-01 15:56:02",2846,7.568,29.58,44.34,0.02,0,96.67,-0.59,-0.59,2.901,7.83,22.38
"2020-11-01 16:56:02",2847,7.565,29.57,44.33,0.02,0,96.68,-0.55,-0.55,2.877,7.84,22.39
"2020-11-01 17:56:02",2848,7.553,29.56,44.33,0.02,0,96.69,-0.56,-0.56,2.856,7.85,22.44
"2020-11-01 18:56:02",2849,7.556,29.56,44.33,0.02,0,96.68,-0.58,-0.58,2.842,7.86,22.46
"2020-11-01 19:56:02",2850,7.545,29.56,44.34,0.02,0,96.68,-0.6,-0.6,2.827,7.87,22.48
"2020-11-01 20:56:02",2851,7.546,29.56,44.34,0.02,0,96.59,-0.58,-0.58,2.818,7.85,22.45
"2020-11-01 21:56:02",2852,7.542,29.55,44.34,0.02,0,96.6,-0.58,-0.58,2.821,7.87,22.48
"2020-11-01 22:56:02",2853,7.543,29.55,44.34,0.02,0,96.64,-0.57,-0.57,2.828,7.87,22.51
"2020-11-01 23:56:02",2854,7.544,29.56,44.34,0.02,0,96.59,-0.61,-0.61,2.822,7.87,22.49
"2020-11-02 02:56:02",2855,7.532,29.55,44.35,0.02,0,96.36,-0.6,-0.6,2.902,7.89,22.56
"2020-11-02 03:56:02",2856,7.534,29.55,44.34,0.02,0,96.55,-0.6,-0.6,2.887,7.89,22.56
"2020-11-02 04:56:02",2857,7.529,29.55,44.35,0.02,0,96.56,-0.62,-0.62,2.881,7.88,22.53
"2020-11-02 05:56:02",2858,7.528,29.55,44.34,0.02,0,96.59,-0.58,-0.58,2.869,7.88,22.53
"2020-11-02 06:56:02",2859,7.524,29.54,44.35,0.02,0,96.6,-0.58,-0.58,2.864,7.87,22.5
"2020-11-02 07:56:02",2860,7.529,29.55,44.34,0.02,0,96.55,-0.55,-0.55,2.868,7.89,22.56
"2020-11-02 08:56:02",2861,7.533,29.55,44.34,0.02,0,96.56,-0.57,-0.57,2.868,7.88,22.52
"2020-11-02 09:56:02",2862,7.523,29.54,44.34,0.02,0,96.56,-0.61,-0.61,2.872,7.87,22.49
"2020-11-02 10:56:02",2863,7.522,29.54,44.34,0.02,0,96.5,-0.59,-0.59,2.841,7.88,22.52
"2020-11-02 11:56:02",2864,7.517,29.54,44.34,0.02,0,96.56,-0.6,-0.6,2.914,7.88,22.52
"2020-11-02 14:56:02",2865,7.512,29.54,44.36,0.02,0,96.43,-0.56,-0.56,2.989,7.88,22.53
"2020-11-02 15:56:02",2866,7.509,29.55,44.37,0.02,0,96.58,-0.59,-0.59,2.996,7.88,22.51
"2020-11-02 16:56:02",2867,7.489,29.54,44.39,0.02,0,96.6,-0.59,-0.59,3.02,7.88,22.51
"2020-11-02 17:56:02",2868,7.458,29.55,44.45,0.02,0,96.65,-0.56,-0.56,3.025,7.86,22.46
"2020-11-02 18:56:02",2869,7.453,29.54,44.44,0.02,0,96.71,-0.58,-0.58,3.042,7.86,22.46
"2020-11-02 19:56:02",2870,7.445,29.55,44.46,0.02,0,96.69,-0.6,-0.6,3.05,7.85,22.45
"2020-11-02 20:56:02",2871,7.434,29.55,44.47,0.02,0,96.72,-0.57,-0.57,3.067,7.85,22.44
"2020-11-02 21:56:02",2872,7.449,29.55,44.45,0.02,0,96.64,-0.59,-0.59,3.078,7.86,22.47
"2020-11-02 22:56:02",2873,7.434,29.55,44.47,0.02,0,96.7,-0.59,-0.59,3.085,7.86,22.47
"2020-11-02 23:56:02",2874,7.47,29.54,44.41,0.02,0,96.64,-0.59,-0.59,3.092,7.86,22.45
"2020-11-03 02:56:02",2875,7.475,29.53,44.39,0.02,0,96.38,-0.59,-0.59,2.917,7.87,22.51
"2020-11-03 03:56:02",2876,7.469,29.53,44.4,0.02,0,96.59,-0.61,-0.61,2.927,7.87,22.51
"2020-11-03 04:56:02",2877,7.459,29.53,44.4,0.02,0,96.68,-0.61,-0.61,2.936,7.87,22.5
"2020-11-03 05:56:02",2878,7.426,29.51,44.43,0.02,0,96.64,-0.59,-0.59,2.938,7.88,22.52
"2020-11-03 06:56:02",2879,7.42,29.5,44.42,0.02,0,96.7,-0.58,-0.58,2.947,7.87,22.49
"2020-11-03 07:56:02",2880,7.419,29.51,44.44,0.02,0,96.62,-0.59,-0.59,2.964,7.87,22.5
"2020-11-03 08:56:02",2881,7.414,29.51,44.44,0.02,0,96.67,-0.61,-0.61,2.973,7.86,22.47
"2020-11-03 09:56:02",2882,7.437,29.52,44.42,0.02,0,96.65,-0.58,-0.58,2.978,7.87,22.48
"2020-11-03 10:56:03",2883,7.427,29.51,44.41,0.02,0,96.66,-0.59,-0.59,2.989,7.86,22.45
"2020-11-03 11:56:02",2884,7.444,29.51,44.4,0.02,0,96.68,-0.59,-0.59,2.99,7.85,22.44
"2020-11-03 14:56:02",2885,7.428,29.51,44.41,0.02,0,96.53,-0.61,-0.61,2.968,7.86,22.47
"2020-11-03 15:56:02",2886,7.41,29.5,44.42,0.02,0,96.68,-0.59,-0.59,2.968,7.86,22.45
"2020-11-03 16:56:02",2887,7.401,29.49,44.42,0.02,0,96.75,-0.59,-0.59,2.972,7.87,22.49
"2020-11-03 17:56:02",2888,7.399,29.49,44.42,0.02,0,96.73,-0.61,-0.61,2.975,7.87,22.48
"2020-11-03 18:56:02",2889,7.425,29.5,44.4,0.02,0,96.72,-0.6,-0.6,2.982,7.86,22.47
"2020-11-03 19:56:02",2890,7.43,29.48,44.37,0.02,0,96.71,-0.59,-0.59,2.988,7.87,22.48
"2020-11-03 20:56:02",2891,7.428,29.47,44.35,0.02,0,96.69,-0.59,-0.59,2.987,7.87,22.49
"2020-11-03 21:56:02",2892,7.432,29.47,44.35,0.02,0,96.66,-0.55,-0.55,2.984,7.86,22.46
"2020-11-03 22:56:02",2893,7.409,29.46,44.36,0.02,0,96.75,-0.59,-0.59,2.979,7.86,22.47
"2020-11-03 23:56:02",2894,7.408,29.47,44.38,0.02,0,96.74,-0.58,-0.58,2.986,7.85,22.44
"2020-11-04 02:56:02",2895,7.318,29.43,44.44,0.02,0,96.6,-0.6,-0.6,2.951,7.87,22.49
"2020-11-04 03:56:02",2896,7.331,29.42,44.41,0.02,0,96.81,-0.62,-0.62,2.963,7.87,22.48
"2020-11-04 04:56:02",2897,7.316,29.41,44.41,0.02,0,96.88,-0.63,-0.63,2.976,7.86,22.46
"2020-11-04 05:56:02",2898,7.303,29.42,44.45,0.02,0,96.81,-0.6,-0.6,2.967,7.86,22.46
"2020-11-04 06:56:02",2899,7.295,29.41,44.43,0.02,0,96.94,-0.59,-0.59,2.978,7.86,22.46
"2020-11-04 07:56:02",2900,7.28,29.4,44.43,0.02,0,96.92,-0.61,-0.61,2.966,7.87,22.5
"2020-11-04 08:56:02",2901,7.267,29.4,44.45,0.02,0,96.9,-0.6,-0.6,2.998,7.86,22.46
"2020-11-04 09:56:02",2902,7.27,29.42,44.48,0.02,0,96.92,-0.62,-0.62,2.993,7.86,22.45
"2020-11-04 10:56:02",2903,7.284,29.43,44.48,0.02,0,96.87,-0.61,-0.61,3.008,7.86,22.46
"2020-11-04 11:56:02",2904,7.282,29.42,44.46,0.02,0,96.9,-0.61,-0.61,2.993,7.86,22.46
"2020-11-04 14:56:02",2905,7.258,29.41,44.48,0.02,0,96.7,-0.6,-0.6,2.962,7.87,22.49
"2020-11-04 15:56:02",2906,7.238,29.41,44.5,0.02,0,96.99,-0.62,-0.62,2.961,7.87,22.48
"2020-11-04 16:56:02",2907,7.236,29.41,44.51,0.02,0,96.97,-0.59,-0.59,2.954,7.86,22.46
"2020-11-04 17:56:02",2908,7.217,29.4,44.53,0.02,0,97.03,-0.61,-0.61,2.956,7.86,22.47
"2020-11-04 18:56:02",2909,7.225,29.4,44.51,0.02,0,97.04,-0.61,-0.61,2.949,7.86,22.47
"2020-11-04 19:56:02",2910,7.204,29.39,44.52,0.02,0,97.05,-0.66,-0.66,2.93,7.86,22.46
"2020-11-04 20:56:02",2911,7.203,29.38,44.52,0.02,0,97.11,-0.62,-0.62,2.886,7.86,22.46
"2020-11-04 21:56:02",2912,7.204,29.38,44.51,0.02,0,97.1,-0.62,-0.62,2.908,7.87,22.49
"2020-11-04 22:56:02",2913,7.161,29.39,44.57,0.02,0,97.1,-0.6,-0.6,2.906,7.87,22.48
"2020-11-04 23:56:02",2914,7.127,29.38,44.61,0.02,0,97.14,-0.6,-0.6,2.884,7.87,22.49
"2020-11-05 02:56:02",2915,7.135,29.38,44.59,0.02,0,97.08,-0.62,-0.62,3.234,7.88,22.53
"2020-11-05 03:56:02",2916,7.165,29.35,44.52,0.02,0,97.2,-0.62,-0.62,3.278,7.92,22.64
"2020-11-05 04:56:02",2917,7.158,29.33,44.5,0.02,0,97.34,-0.65,-0.65,3.276,7.93,22.67
"2020-11-05 05:56:02",2918,7.117,29.36,44.59,0.02,0,97.23,-0.65,-0.65,3.276,7.91,22.6
"2020-11-05 06:56:02",2919,7.114,29.36,44.59,0.02,0,97.28,-0.62,-0.62,3.287,7.89,22.57
"2020-11-05 07:56:02",2920,7.097,29.37,44.63,0.02,0,97.29,-0.62,-0.62,3.296,7.89,22.56
"2020-11-05 08:56:02",2921,7.078,29.37,44.65,0.02,0,97.29,-0.61,-0.61,3.33,7.89,22.55
"2020-11-05 09:56:02",2922,7.112,29.38,44.62,0.02,0,97.23,-0.62,-0.62,3.33,7.88,22.52
"2020-11-05 10:56:02",2923,7.065,29.37,44.67,0.02,0,97.34,-0.65,-0.65,3.273,7.89,22.54
"2020-11-05 11:56:02",2924,7.045,29.38,44.71,0.02,0,97.39,-0.62,-0.62,3.332,7.87,22.49
"2020-11-05 14:56:02",2925,7.137,29.38,44.6,0.02,0,97.09,-0.61,-0.61,2.894,7.88,22.52
"2020-11-05 15:56:02",2926,7.204,29.38,44.51,0.02,0,97.22,-0.59,-0.59,2.891,7.89,22.56
"2020-11-05 16:56:02",2927,7.208,29.38,44.5,0.02,0,97.27,-0.65,-0.65,2.882,7.89,22.54
"2020-11-05 17:56:02",2928,7.207,29.38,44.5,0.02,0,97.37,-0.64,-0.64,2.914,7.88,22.54
"2020-11-05 18:56:02",2929,7.172,29.38,44.55,0.02,0,97.41,-0.63,-0.63,2.918,7.88,22.51
"2020-11-05 19:56:02",2930,7.127,29.38,44.61,0.02,0,97.45,-0.67,-0.67,2.904,7.87,22.5
"2020-11-05 20:56:02",2931,7.081,29.39,44.68,0.02,0,97.57,-0.65,-0.65,2.92,7.88,22.53
"2020-11-05 21:56:02",2932,7.198,29.39,44.53,0.02,0,97.5,-0.65,-0.65,2.941,7.89,22.54
"2020-11-05 22:56:02",2933,7.186,29.38,44.54,0.02,0,97.47,-0.62,-0.62,2.924,7.9,22.59
"2020-11-05 23:56:02",2934,7.226,29.39,44.49,0.02,0,97.49,-0.6,-0.6,2.963,7.89,22.57
"2020-11-06 02:56:02",2935,7.236,29.4,44.49,0.02,0,97.47,-0.66,-0.66,2.921,7.91,22.63
"2020-11-06 03:56:02",2936,7.218,29.39,44.51,0.02,0,97.61,-0.62,-0.62,2.927,7.91,22.63
"2020-11-06 04:56:02",2937,7.196,29.39,44.53,0.02,0,97.63,-0.67,-0.67,2.9,7.9,22.58
"2020-11-06 05:56:02",2938,7.18,29.39,44.55,0.02,0,97.57,-0.65,-0.65,2.899,7.9,22.59
"2020-11-06 06:56:02",2939,7.157,29.38,44.57,0.02,0,97.55,-0.64,-0.64,2.902,7.9,22.58
"2020-11-06 07:56:02",2940,7.138,29.38,44.59,0.02,0,97.68,-0.63,-0.63,2.902,7.9,22.59
"2020-11-06 08:56:02",2941,7.148,29.38,44.58,0.02,0,97.62,-0.65,-0.65,2.905,7.9,22.6
"2020-11-06 09:56:02",2942,7.159,29.38,44.57,0.02,0,97.64,-0.61,-0.61,2.95,7.89,22.55
"2020-11-06 10:56:02",2943,7.175,29.39,44.56,0.02,0,97.62,-0.66,-0.66,2.968,7.89,22.55
"2020-11-06 11:56:02",2944,7.201,29.39,44.52,0.02,0,97.76,-0.65,-0.65,2.942,7.88,22.53
"2020-11-06 14:56:02",2945,7.195,29.39,44.53,0.02,0,97.6,-0.68,-0.68,2.97,7.9,22.57
"2020-11-06 15:56:02",2946,7.191,29.39,44.55,0.02,0,97.79,-0.67,-0.67,2.956,7.9,22.58
"2020-11-06 16:56:02",2947,7.184,29.39,44.55,0.02,0,97.85,-0.65,-0.65,2.969,7.89,22.55
"2020-11-06 17:56:02",2948,7.161,29.39,44.58,0.02,0,97.84,-0.63,-0.63,2.959,7.89,22.54
"2020-11-06 18:56:02",2949,7.154,29.39,44.58,0.02,0,97.91,-0.64,-0.64,2.972,7.9,22.58
"2020-11-06 19:56:02",2950,7.119,29.39,44.63,0.02,0,97.91,-0.63,-0.63,2.962,7.89,22.54
"2020-11-06 20:56:02",2951,7.098,29.39,44.66,0.02,0,97.95,-0.66,-0.66,2.931,7.88,22.52
"2020-11-06 21:56:03",2952,7.162,29.39,44.59,0.02,0,98.05,-0.66,-0.66,2.93,7.89,22.56
"2020-11-06 22:56:02",2953,7.127,29.39,44.63,0.02,0,98,-0.64,-0.64,2.918,7.88,22.53
"2020-11-06 23:56:02",2954,7.063,29.4,44.71,0.02,0,98.02,-0.64,-0.64,2.921,7.87,22.48
"2020-11-07 02:56:02",2955,7.204,29.4,44.54,0.02,0,97.8,-0.68,-0.68,2.909,7.91,22.61
"2020-11-07 03:56:02",2956,7.207,29.4,44.53,0.02,0,97.97,-0.66,-0.66,2.903,7.91,22.6
"2020-11-07 04:56:02",2957,7.198,29.4,44.55,0.02,0,98.05,-0.66,-0.66,2.896,7.9,22.57
"2020-11-07 05:56:02",2958,7.189,29.4,44.55,0.02,0,97.96,-0.63,-0.63,2.886,7.9,22.58
"2020-11-07 06:56:02",2959,7.2,29.4,44.54,0.02,0,98.01,-0.65,-0.65,2.877,7.9,22.59
"2020-11-07 07:56:02",2960,7.204,29.4,44.54,0.02,0,98.07,-0.65,-0.65,2.87,7.91,22.61
"2020-11-07 08:56:02",2961,7.209,29.4,44.54,0.02,0,98.01,-0.67,-0.67,2.895,7.9,22.59
"2020-11-07 09:56:02",2962,7.22,29.41,44.53,0.02,0,98.11,-0.68,-0.68,2.899,7.9,22.58
"2020-11-07 10:56:02",2963,7.228,29.41,44.52,0.02,0,98.13,-0.66,-0.66,2.898,7.88,22.52
"2020-11-07 11:56:02",2964,7.228,29.41,44.52,0.02,0,98.16,-0.69,-0.69,2.899,7.88,22.53
"2020-11-07 14:56:02",2965,7.234,29.4,44.5,0.02,0,97.97,-0.67,-0.67,2.952,7.89,22.54
"2020-11-07 15:56:02",2966,7.242,29.39,44.48,0.02,0,98.16,-0.67,-0.67,2.953,7.87,22.49
"2020-11-07 16:56:02",2967,7.238,29.39,44.49,0.02,0,98.22,-0.68,-0.68,2.956,7.87,22.49
"2020-11-07 17:56:02",2968,7.238,29.39,44.47,0.02,0,98.25,-0.69,-0.69,2.959,7.86,22.45
"2020-11-07 18:56:02",2969,7.238,29.38,44.46,0.02,0,98.21,-0.67,-0.67,2.962,7.88,22.53
"2020-11-07 19:56:02",2970,7.237,29.39,44.48,0.02,0,98.21,-0.66,-0.66,2.964,7.88,22.53
"2020-11-07 20:56:02",2971,7.237,29.39,44.48,0.02,0,98.25,-0.65,-0.65,2.968,7.87,22.5
"2020-11-07 21:56:02",2972,7.234,29.38,44.48,0.02,0,98.25,-0.68,-0.68,2.972,7.87,22.48
"2020-11-07 22:56:02",2973,7.232,29.38,44.48,0.02,0,98.31,-0.67,-0.67,2.975,7.89,22.54
"2020-11-07 23:56:02",2974,7.237,29.39,44.48,0.02,0,98.26,-0.67,-0.67,2.978,7.88,22.52
"2020-11-08 02:56:02",2975,7.224,29.38,44.48,0.02,0,97.99,-0.67,-0.67,2.931,7.89,22.56
"2020-11-08 03:56:02",2976,7.223,29.38,44.48,0.02,0,98.23,-0.7,-0.7,2.929,7.89,22.55
"2020-11-08 04:56:02",2977,7.222,29.38,44.49,0.02,0,98.25,-0.67,-0.67,2.929,7.87,22.48
"2020-11-08 05:56:02",2978,7.216,29.37,44.48,0.02,0,98.2,-0.65,-0.65,2.929,7.86,22.45
"2020-11-08 06:56:02",2979,7.215,29.38,44.49,0.02,0,98.23,-0.68,-0.68,2.934,7.89,22.54
"2020-11-08 07:56:02",2980,7.215,29.37,44.48,0.02,0,98.26,-0.67,-0.67,2.936,7.89,22.56
"2020-11-08 08:56:02",2981,7.208,29.36,44.48,0.02,0,98.24,-0.7,-0.7,2.943,7.88,22.52
"2020-11-08 09:56:02",2982,7.209,29.35,44.46,0.02,0,98.31,-0.69,-0.69,2.944,7.88,22.52
"2020-11-08 10:56:02",2983,7.21,29.34,44.45,0.02,0,98.29,-0.64,-0.64,2.945,7.89,22.55
"2020-11-08 11:56:02",2984,7.213,29.36,44.47,0.02,0,98.28,-0.67,-0.67,2.943,7.86,22.47
"2020-11-08 14:56:02",2985,7.24,29.38,44.46,0.02,0,98.01,-0.65,-0.65,2.955,7.87,22.5
"2020-11-08 15:56:02",2986,7.245,29.38,44.46,0.02,0,98.17,-0.69,-0.69,2.956,7.86,22.45
"2020-11-08 16:56:02",2987,7.247,29.38,44.45,0.02,0,98.26,-0.69,-0.69,2.959,7.86,22.46
"2020-11-08 17:56:02",2988,7.244,29.37,44.44,0.02,0,98.3,-0.7,-0.7,2.963,7.86,22.47
"2020-11-08 18:56:02",2989,7.244,29.38,44.45,0.02,0,98.29,-0.69,-0.69,2.967,7.86,22.45
"2020-11-08 19:56:02",2990,7.238,29.37,44.45,0.02,0,98.24,-0.68,-0.68,2.969,7.86,22.47
"2020-11-08 20:56:02",2991,7.236,29.37,44.45,0.02,0,98.24,-0.69,-0.69,2.97,7.86,22.47
"2020-11-08 21:56:02",2992,7.24,29.38,44.46,0.02,0,98.23,-0.69,-0.69,2.969,7.86,22.47
"2020-11-08 22:56:02",2993,7.241,29.37,44.45,0.02,0,98.25,-0.69,-0.69,2.969,7.89,22.57
"2020-11-08 23:56:02",2994,7.241,29.37,44.45,0.02,0,98.23,-0.68,-0.68,2.968,7.89,22.57
"2020-11-09 02:56:02",2995,7.223,29.37,44.47,0.02,0,97.93,-0.68,-0.68,2.934,7.91,22.62
"2020-11-09 03:56:02",2996,7.222,29.35,44.45,0.02,0,98.11,-0.7,-0.7,2.934,7.9,22.59
"2020-11-09 04:56:02",2997,7.221,29.35,44.44,0.02,0,98.1,-0.69,-0.69,2.932,7.91,22.6
"2020-11-09 05:56:02",2998,7.218,29.35,44.45,0.02,0,98.09,-0.68,-0.68,2.935,7.9,22.58
"2020-11-09 06:56:02",2999,7.212,29.34,44.44,0.02,0,98.03,-0.68,-0.68,2.938,7.94,22.69
